"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"840","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","61","MethodArgumentCouldBeFinal: Parameter 'role' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"841","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","65","CommentRequired: Field comments are required","Documentation","CommentRequired"
"842","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","65","CommentRequired: Field comments are required","Documentation","CommentRequired"
"843","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","65","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"844","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","65","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"845","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","66","CommentRequired: Field comments are required","Documentation","CommentRequired"
"846","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","66","CommentRequired: Field comments are required","Documentation","CommentRequired"
"847","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","66","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"848","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","66","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"849","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","67","CommentRequired: Field comments are required","Documentation","CommentRequired"
"850","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","67","CommentRequired: Field comments are required","Documentation","CommentRequired"
"851","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","67","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"852","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","67","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"853","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","68","CommentRequired: Field comments are required","Documentation","CommentRequired"
"854","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","68","CommentRequired: Field comments are required","Documentation","CommentRequired"
"855","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","68","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"856","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","68","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"857","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","69","CommentRequired: Field comments are required","Documentation","CommentRequired"
"858","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","69","CommentRequired: Field comments are required","Documentation","CommentRequired"
"859","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","69","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"860","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","69","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"861","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","70","CommentRequired: Field comments are required","Documentation","CommentRequired"
"862","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","70","CommentRequired: Field comments are required","Documentation","CommentRequired"
"863","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","70","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"864","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","70","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"865","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","71","CommentRequired: Field comments are required","Documentation","CommentRequired"
"866","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","71","CommentRequired: Field comments are required","Documentation","CommentRequired"
"867","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","71","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"868","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","71","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"869","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","77","MethodArgumentCouldBeFinal: Parameter 'password' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"870","com.outreach.management.dto","src/main/java/com/outreach/management/dto/UserDetailsDTO.java","3","77","MethodArgumentCouldBeFinal: Parameter 'password' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"871","com.outreach.management.mapper","src/main/java/com/outreach/management/mapper/DTOToEntityMapper.java","3","3","CommentRequired: Header comments are required","Documentation","CommentRequired"
"872","com.outreach.management.mapper","src/main/java/com/outreach/management/mapper/DTOToEntityMapper.java","3","3","CommentRequired: Header comments are required","Documentation","CommentRequired"
"873","com.outreach.management.mapper","src/main/java/com/outreach/management/mapper/EntityToDTOMapper.java","3","3","CommentRequired: Header comments are required","Documentation","CommentRequired"
"874","com.outreach.management.mapper","src/main/java/com/outreach/management/mapper/EntityToDTOMapper.java","3","3","CommentRequired: Header comments are required","Documentation","CommentRequired"
"875","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/EventFeedbackDetailsRepository.java","3","12","CommentRequired: Header comments are required","Documentation","CommentRequired"
"876","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/EventFeedbackDetailsRepository.java","3","12","CommentRequired: Header comments are required","Documentation","CommentRequired"
"877","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/EventFeedbackDetailsRepository.java","3","13","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"878","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/EventFeedbackDetailsRepository.java","3","13","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"879","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/EventSummaryRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"880","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/EventSummaryRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"881","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/EventSummaryRepository.java","3","10","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"882","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/EventSummaryRepository.java","3","10","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"883","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/NotParticipatedFeedbackRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"884","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/NotParticipatedFeedbackRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"885","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/ParticpatedFeedbackRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"886","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/ParticpatedFeedbackRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"887","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UnregisteredFeedbackRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"888","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UnregisteredFeedbackRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"889","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UserAuthenticationRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"890","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UserAuthenticationRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"891","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UserAuthenticationRepository.java","3","11","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"892","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UserAuthenticationRepository.java","3","11","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"893","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UserDetailsRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"894","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UserDetailsRepository.java","3","9","CommentRequired: Header comments are required","Documentation","CommentRequired"
"895","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UserDetailsRepository.java","3","11","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"896","com.outreach.management.repositories","src/main/java/com/outreach/management/repositories/UserDetailsRepository.java","3","11","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"897","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","18","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"898","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","18","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"899","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","18","CommentRequired: Header comments are required","Documentation","CommentRequired"
"900","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","18","CommentRequired: Header comments are required","Documentation","CommentRequired"
"901","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","21","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"902","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","21","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"903","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","21","CommentRequired: Field comments are required","Documentation","CommentRequired"
"904","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","21","CommentRequired: Field comments are required","Documentation","CommentRequired"
"905","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","21","LongVariable: Avoid excessively long variable names like eventSummaryRepository","Code Style","LongVariable"
"906","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","21","LongVariable: Avoid excessively long variable names like eventSummaryRepository","Code Style","LongVariable"
"907","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","24","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"908","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","24","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"909","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","24","CommentRequired: Field comments are required","Documentation","CommentRequired"
"910","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","24","CommentRequired: Field comments are required","Documentation","CommentRequired"
"911","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","24","LongVariable: Avoid excessively long variable names like eventFeedbackDetailsRepository","Code Style","LongVariable"
"912","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","24","LongVariable: Avoid excessively long variable names like eventFeedbackDetailsRepository","Code Style","LongVariable"
"913","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","26","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"914","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","26","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"915","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","31","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"916","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","31","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"917","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","31","MethodArgumentCouldBeFinal: Parameter 'eventId' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"918","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","31","MethodArgumentCouldBeFinal: Parameter 'eventId' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"919","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","37","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"920","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","37","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"921","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","37","MethodArgumentCouldBeFinal: Parameter 'eventId' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"922","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","37","MethodArgumentCouldBeFinal: Parameter 'eventId' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"923","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","2","38","SystemPrintln: System.out.println is used","Best Practices","SystemPrintln"
"924","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","2","38","SystemPrintln: System.out.println is used","Best Practices","SystemPrintln"
"925","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","39","LocalVariableCouldBeFinal: Local variable 'r' could be declared final","Code Style","LocalVariableCouldBeFinal"
"926","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","39","LocalVariableCouldBeFinal: Local variable 'r' could be declared final","Code Style","LocalVariableCouldBeFinal"
"927","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","39","ShortVariable: Avoid variables with short names like r","Code Style","ShortVariable"
"928","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","3","39","ShortVariable: Avoid variables with short names like r","Code Style","ShortVariable"
"929","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","2","40","SystemPrintln: System.out.println is used","Best Practices","SystemPrintln"
"930","com.outreach.management.services","src/main/java/com/outreach/management/services/OutreachEventService.java","2","40","SystemPrintln: System.out.println is used","Best Practices","SystemPrintln"
"931","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","20","CommentRequired: Header comments are required","Documentation","CommentRequired"
"932","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","20","CommentRequired: Header comments are required","Documentation","CommentRequired"
"933","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","23","CommentRequired: Field comments are required","Documentation","CommentRequired"
"934","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","23","CommentRequired: Field comments are required","Documentation","CommentRequired"
"935","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","23","LongVariable: Avoid excessively long variable names like particpatedFeedbackRepository","Code Style","LongVariable"
"936","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","23","LongVariable: Avoid excessively long variable names like particpatedFeedbackRepository","Code Style","LongVariable"
"937","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","26","CommentRequired: Field comments are required","Documentation","CommentRequired"
"938","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","26","CommentRequired: Field comments are required","Documentation","CommentRequired"
"939","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","26","LongVariable: Avoid excessively long variable names like notParticipatedFeedbackRepository","Code Style","LongVariable"
"940","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","26","LongVariable: Avoid excessively long variable names like notParticipatedFeedbackRepository","Code Style","LongVariable"
"941","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","29","CommentRequired: Field comments are required","Documentation","CommentRequired"
"942","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","29","CommentRequired: Field comments are required","Documentation","CommentRequired"
"943","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","29","LongVariable: Avoid excessively long variable names like unregisteredFeedbackRepository","Code Style","LongVariable"
"944","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","29","LongVariable: Avoid excessively long variable names like unregisteredFeedbackRepository","Code Style","LongVariable"
"945","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","31","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"946","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","31","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"947","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","31","LongVariable: Avoid excessively long variable names like participatedFeedbackDTO","Code Style","LongVariable"
"948","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","31","LongVariable: Avoid excessively long variable names like participatedFeedbackDTO","Code Style","LongVariable"
"949","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","31","MethodArgumentCouldBeFinal: Parameter 'participatedFeedbackDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"950","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","31","MethodArgumentCouldBeFinal: Parameter 'participatedFeedbackDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"951","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","32","LocalVariableCouldBeFinal: Local variable 'particpatedFeedbackCollection' could be declared final","Code Style","LocalVariableCouldBeFinal"
"952","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","32","LocalVariableCouldBeFinal: Local variable 'particpatedFeedbackCollection' could be declared final","Code Style","LocalVariableCouldBeFinal"
"953","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","32","LongVariable: Avoid excessively long variable names like particpatedFeedbackCollection","Code Style","LongVariable"
"954","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","32","LongVariable: Avoid excessively long variable names like particpatedFeedbackCollection","Code Style","LongVariable"
"955","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","40","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"956","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","40","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"957","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","41","LongVariable: Avoid excessively long variable names like notParticipatedFeedbackDTO","Code Style","LongVariable"
"958","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","41","LongVariable: Avoid excessively long variable names like notParticipatedFeedbackDTO","Code Style","LongVariable"
"959","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","41","MethodArgumentCouldBeFinal: Parameter 'notParticipatedFeedbackDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"960","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","41","MethodArgumentCouldBeFinal: Parameter 'notParticipatedFeedbackDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"961","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","42","LocalVariableCouldBeFinal: Local variable 'notParticipatedFeedbackCollection' could be declared final","Code Style","LocalVariableCouldBeFinal"
"962","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","42","LocalVariableCouldBeFinal: Local variable 'notParticipatedFeedbackCollection' could be declared final","Code Style","LocalVariableCouldBeFinal"
"963","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","42","LongVariable: Avoid excessively long variable names like notParticipatedFeedbackCollection","Code Style","LongVariable"
"964","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","42","LongVariable: Avoid excessively long variable names like notParticipatedFeedbackCollection","Code Style","LongVariable"
"965","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","49","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"966","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","49","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"967","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","49","LongVariable: Avoid excessively long variable names like unregisteredFeedbackDTO","Code Style","LongVariable"
"968","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","49","LongVariable: Avoid excessively long variable names like unregisteredFeedbackDTO","Code Style","LongVariable"
"969","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","49","MethodArgumentCouldBeFinal: Parameter 'unregisteredFeedbackDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"970","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","49","MethodArgumentCouldBeFinal: Parameter 'unregisteredFeedbackDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"971","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","50","LocalVariableCouldBeFinal: Local variable 'unregisteredFeedbackCollection' could be declared final","Code Style","LocalVariableCouldBeFinal"
"972","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","50","LocalVariableCouldBeFinal: Local variable 'unregisteredFeedbackCollection' could be declared final","Code Style","LocalVariableCouldBeFinal"
"973","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","50","LongVariable: Avoid excessively long variable names like unregisteredFeedbackCollection","Code Style","LongVariable"
"974","com.outreach.management.services","src/main/java/com/outreach/management/services/ProcessFeedbackService.java","3","50","LongVariable: Avoid excessively long variable names like unregisteredFeedbackCollection","Code Style","LongVariable"
"975","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","22","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"976","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","22","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"977","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","22","CommentRequired: Header comments are required","Documentation","CommentRequired"
"978","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","22","CommentRequired: Header comments are required","Documentation","CommentRequired"
"979","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","25","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"980","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","25","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"981","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","25","CommentRequired: Field comments are required","Documentation","CommentRequired"
"982","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","25","CommentRequired: Field comments are required","Documentation","CommentRequired"
"983","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","25","LongVariable: Avoid excessively long variable names like userAuthenticationRepository","Code Style","LongVariable"
"984","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","25","LongVariable: Avoid excessively long variable names like userAuthenticationRepository","Code Style","LongVariable"
"985","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","27","CommentRequired: Field comments are required","Documentation","CommentRequired"
"986","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","27","CommentRequired: Field comments are required","Documentation","CommentRequired"
"987","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","30","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"988","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","30","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"989","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","30","CommentRequired: Field comments are required","Documentation","CommentRequired"
"990","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","30","CommentRequired: Field comments are required","Documentation","CommentRequired"
"991","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","33","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"992","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","33","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"993","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","33","CommentRequired: Field comments are required","Documentation","CommentRequired"
"994","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","33","CommentRequired: Field comments are required","Documentation","CommentRequired"
"995","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","33","LongVariable: Avoid excessively long variable names like userDetailsRepository","Code Style","LongVariable"
